marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,3703581,RHKUNA35YIQDW,B00KDLL3YS,501951090,UNU Enerpak Micro Battery,Wireless,4,1,1,N,N,Super Small Lightweight Charger,This is my review of the [[ASIN:B00KDLL3YS UNU Enerpak Micro Battery]]. I received this product in exchange for an honest and unbiased review. The packaging the product comes in is very simple and in the box you get a user guide and a 1 foot long micro-usb charging cable. The cable can also be used to sync your phone to your computer so that's a plus.<br /><br />Onto the build of the actual battery pack this thing is incredibly small and lightweight. I weighed it at only 2.3 oz! It measures only 3.5 inches long and 1.1 or .78 inches wide depending on which side your measuring. The battery has a plastic build which contributes to the lightweight design I guess. There is also can LED light to show if the battery is charged when charging it. So it's red when charging then changes to blue when fully charged. Now the specs say this has a 1 Amp input but in my testing it actually charged slower than that at about 0.7 Amps so charging took a little bit longer than other battery packs of this capacity at about 4 to 5 hours. The USB Port outputs at 1 Amp which did output 1 Amp when I tested it with my usb power monitor.<br /><br />One thing a lot of people don't realize is that portable batteries like these are never 100% efficient so you will never get the stated capacity. So you should always estimate you'll get about 70% of the total. Sometimes more or less depending on how efficient the battery is. I tested this battery using my PortaPow USB Power Monitor and using the battery to charge up my Nexus 5. I got a total of 1566 mAh which needs to be converted so the actual number is 2116 mAh. Since the stated capacity of this battery is 2800 mAh this gives us a 75% efficiency which is the average for these battery packs. Overall the Enerpak Micro Battery from Unu is a great product for you if you want the small and lightest battery if you can overlook the long charge times and that fact that you don't get different LED colors to show your charge level. Here is a link to my review on Youtube: https://www.youtube.com/watch?v=zIgL0_IFwB8ps://www.youtube.com/watch?v=zIgL0_IFwB8,2015-08-31
US,7412011,R1215D76DKIR9E,B00KR0QMAU,442907313,IKASEFU(TM) Girl's Cute Flower PU Leather Folio Case Protective Book Style Flip Cover Bling Case with Stand and Rhinestone for Apple iPad Mini with Retina Display/ iPad Mini 2(2013 Release) (Butterfly Fairy),Wireless,5,0,0,N,Y,Five Stars,Love it,2015-08-31
US,25531453,R2W3X6VTSVLFTQ,B0113LUY64,270646697,2.1A + 1A Dual Usb Car Charger For iPhone 6 6 Plus 5C/5S/5/4S/4  iPad 1/2/3/4  GALAXY S4 S3,Wireless,4,0,0,N,N,but after I put it back together and plugged it in I loved it. It seemed to charge my phone quicker ...,It came with the cover snapped off  but after I put it back together and plugged it in I loved it. It seemed to charge my phone quicker then my old one  and I love that I can charge my phone in one and my daughter's phone in the other. The red light lets you know without wondering that your phone or device is charging. I have charged not only my phone but my laptop as well as my tablet. It seems substantial and strong enough to stand up to my teenagers and all the electronics that &#34;must&#34; be charged while driving. I am glad I was able to have the chance to purchase this through the VIP review club  and would definitely buy again.,2015-08-31
US,22188396,RWZ01A9TP1MAE,B00TX5ORZC,644693358,Samsung Galaxy S6 G920F Smartphone (5.1 Zoll Touch-Display  64 GB Speicher  Android 5.0),Wireless,5,0,0,N,Y,Five Stars,This phone is amazing,2015-08-31
US,10139475,R3R4TR1INOL8UZ,B00NP3K8Y2,403264326,Samsung Galaxy Note 4 Case  Protective Cover,Wireless,5,0,0,N,Y,Five Stars,Very very very good quality and make the device looks much more premium.<br />It was just one issue that the package it was broken but the case it self it was ok,2015-08-31
US,51101127,RZRT9RB9UD2PY,B005VOFLY0,50385418,Insten Premium Black Car Audio Cassette Adapter Compatible with Huawei Google Nexus 6P; LG Google Nexus 5X; Samsung Galaxy S6/ Galaxy S6 Edge Apple iPhone 4/4S,Wireless,1,0,0,N,Y,One Star,The wiring on this product was defective,2015-08-31
US,28133862,ROHCYY1ZW2G0T,B001F0RPGG,49705334,Escort Passport Radar Detector,Wireless,5,0,0,N,Y,Great choice,Love it! This is a replacement for an older 7-8 year model that finally gave up. Works great with great distance detection  loud volume options and the GPS feature on alert tells you your current speed. The blue readout is great at night  but hard to see in bright sun unless it is on the Max setting. You cannot go wrong with this unit.,2015-08-31
US,1304987,R2GPIGXGXSQ07B,B00QQ8KFN2,746944313,Note 4 Case  E LV Galaxy Note 4 Case Cover - Clear Hybrid Protective Case Cover for Samsung Galaxy Note 4 with 1 Stylus  1 Screen Protector and 1 Microfiber Cleaning Cloth,Wireless,5,0,0,N,Y,Stylish case! Stunning! My girlfriend wants one too!,The case is so beautiful   it is stunning! It fits my Galaxy Note 4  very snug  perfect cutouts for all ports  absolutely gorgeous. I have a white Galaxy Note 4  so the case  looks exactly like in the picture....actually better. I think the picture does not do it justice. My phone looks better and more stylish with clear case and a little touch of fuschia. My girlfriend is so in love with this case  she wants one  too...I might order one as a gift for her  also clear and fuschia ( dark pink)  Update: I ordered another case for my friend and she is very happy with it. We both love our clear cases with just a hint of pink.,2015-08-31
US,32332179,R3FBND28XRZHT9,B0136NJTLS,46454569,Cricket Wireless Complete Starter Pack: Nano SIM Card with Standard & Micro Adapters,Wireless,5,12,15,N,N,Works great  love Cricket  but a caution about the nanoSIM adapters.,I Bought the previous version of this product but don't see a difference between the two. Works great with Cricket  but there is a caution.<br /><br />It includes a nanoSIM  with adapters for microSIM and miniSIM. I didn't know the difference  but the phone I got had an icon on the box that said not to use adapters. I googled and found out that the problem isn't electrical  it is mechanical in that the contacts that connect to the SIM card can catch on the plastic seams of the adapter if the SIM is removed and bend or break.<br /><br />This problem isn't a concern for me since I have no intention of ever removing the SIM  but it could become an issue if I change carriers (or Cricket requires a SIM change for some reason).<br /><br />So  depending on your phone  and if you ever want to remove the SIM  this may be a problem. You can google how to remove a nanoSIM in an adapter safely  which essentially is to use a thin plastic sheet (like screen protector film) to slip in between the SIM and contacts before removing the adapter in order to protect the contacts. There are YouTube videos showing the method (example:https://www.youtube.com/watch?v=bv8fA8j_8oQ).,2015-08-31
US,20442999,R2VQCGAF6WAFSJ,B005LUKCX4,359492357,Cosmos Black 4ft Long iPod / iPhone 2-in-1 Audio and Sync Cable. Apple Dock Connector to 3.5mm Audio AUX (Auxiliary) Connector AND USB Charge/sync Connector + COSMOS cable tie,Wireless,1,0,0,N,Y,junk,Does not charge your iPod while plugged in the car. Rendered it worthless for me.,2015-08-31
US,52432830,R16T901YOLM2L7,B00KVHEL8E,592617681,Pebble Steel Smart Watch for iPhone and Android Devices,Wireless,3,0,0,N,Y,Nicewatch  but apps are not that robust,Nice watch  but apps are not that robust.  Good watch and great to see texts and calls on my wrist before pulling my phone out of my pocket  but most other apps I have tried and then removed from the watch.  A few gave errors and developers did not resolve.,2015-08-31
US,49932421,R24LE0IDTE024K,B00F542XG0,922724283,Samsung Galaxy Note II SCH-I605 EB595675LA / EB595675LZ Battery for Verizon OEM Original Part,Wireless,1,0,0,N,Y,Total piece of *****,Bought this product because my battery wasn't holding charge as long and was taking longer to charge. Was told this was a new  original battery. Did as instructed in letting the battery go totally out and recharge.  Within a couple of weeks it wasn't holding a charge very well and at one point it was taking all into the evening after work  while I was asleep and had to have it plugged in at work all day into the evening and was only charged at 59%.  Don't waste your time or money.  Did return it since it was covered under Amazon's return policy.,2015-08-31
US,39466736,R2HDHUAW1SSPW0,B007250KN8,588066137,Samsung Stratosphere SCH-i405 4G LTE Android Black - Verizon,Wireless,5,0,0,N,Y,Five Stars,great,2015-08-31
US,2632964,R208LOUU47S29K,B00FA69PXC,562331438,Samsung Galaxy S4 Mini Case  Slim Fit Snap On Cover by Trek Chevron Grey Green Turquoise White Case,Wireless,2,0,0,N,Y,I love the design of this case,I love the design of this case  but that's about it. For one thing  it won't even stay on my phone  it keeps randomly popping out of place and it won't actually protect your phone at all  lots of the edges are still exposed.,2015-08-31
US,621733,R39386LTJGTTY2,B00FR795WA,189606096,HooToo 9-Port 60 Watts USB 3.0 Hub with 2 Smart Charging Ports and 7 Data Transfer Ports for iPhone  iPhone 6s  iPhone 6s Plus  iPad  PC and More,Wireless,5,0,0,N,Y,Five Stars,Exactly as described  thank you,2015-08-31
US,3953058,R1PE07G49WNPL1,B0113GKW9S,808004277,Galaxy Note Edge Case  E-Time(TM) Samsung Galaxy Note Edge Fashionable Premium Leather Protective Flip Cover and Card Holder Case Wallet Pouch (Free E-Time Brand Stylus Pen Included) (BLACK),Wireless,5,0,0,N,Y,Five Stars,Very good cover. Protects my phone well,2015-08-31
US,46880786,R3J1GRLN9VU8IT,B013AOOP6M,501664666,ITSKINS Cell Phone Case for Samsung Galaxy S6 Edge,Wireless,4,0,0,N,N,good quality,I'm pleased with this phone case. I was using a Pelican case that I bought at ATT when I got my phone. This one feels high quality. It does not have a rubber or silicone band or outer casing  which gives it a sleeker design. It also feels lighter than my other case  but I don't think we sacrificed protection. I have dropped my phone with this case on  without issues.I only give 4 stars instead of 5 because the case makes the buttons a little hard to push. I received this product at a promotional price in exchange for a review  but the words are my own.,2015-08-31
US,48493962,R2IQEV492IA3TN,B00SLHMPGQ,268479498,OoRange New Lightning Vehicle Car Charger For iPhone 6 iPhone Plus  5S  5  etc - iOS8 Works - USB Socket Rapidly Charges 2 Devices,Wireless,5,0,0,N,Y,Five Stars,this is great everything,2015-08-31
US,43528284,R237R0Y17VZSQ8,B009V894JU,114911174,S-Box Phone Case for iPhone 5/5S,Wireless,5,0,0,N,Y,Five Stars,This was very pretty I love the BLING. It still lasts,2015-08-31
US,18381315,RS2V87SMLNOM5,B010AENL88,833897994,iClever 24W Quick Charge Wall Charger,Wireless,5,1,1,N,N,Over 10% faster charging for non-turbo compatible devices. FAST!!,I've reviewing quite a few usb charging systems over the year and as far as pure speed this one topped them all. Since I have no quick charge 2.0 compatible devices I tested it on my OnePlus One smartphone and noticed an overall 10% increase of charge speeds over my usual high speed charger  and over 100% faster than a normal usb charger.<br /><br />Quick stats:<br />Turbo Charger from Iclever: 2000 mah<br />My speedy hootoo usb faster charger: 1900 mah<br />Normal usb charger: 1000 mah<br /><br />This is a personally recommended item.,2015-08-31
US,26544396,R2W4OWT5WPSJ4Q,B00XZFYBLQ,519892698,MagicGuardz - Made for Apple iPod Touch 5th Gen  Premium Real Tempered Glass Screen Protector Shield  Retail Box,Wireless,1,1,2,N,Y,One Star,I would not recommend. Shattered on the first drop including my iPods screen.,2015-08-31
US,31040057,R2SZRAVCYSGTSC,B00WRPETWQ,547869168,Apple Watch Stand - Poetic [Apple Watch Stand] - Aluminum Made Charging Dock Stand For Apple Watch (2015),Wireless,3,0,1,N,Y,Good  with a major flaw - The watch tends ...,Good  with a major flaw - The watch tends to become disconnected from the dock regularly because the magnet is recessed into the stand. I've woken up a few times and had to charge it differently.,2015-08-31
US,694757,R1TIDWG0EOAHR0,B002WZGMXA,33856125,Cell Phone Car Charger for Samsung Convoy U640,Wireless,4,0,0,N,Y,Four Stars,it worked real good,2015-08-31
US,37985471,R2S0TCFUQP8132,B00EE3X4W0,772720202,Sailor Moon Beautiful Shadow Starry Sky Unique Durable Hard Plastic Case Cover for Samsung Galaxy S3 I9300 Custom Design Fashion DIY,Wireless,4,0,0,N,Y,Love it,Love it so pretty as seen in picture but of course u are buying a plastic cover so not made for providing much damage control but it can handle a few drops if need be,2015-08-31
US,47744365,R3D34M0ENFBW13,1059981424,194321477,LG G3 mini POWERED (OTG) Micro-USB to USB 2.0 Adapter High Speed Data-Transfer Cable for connecting any compatible USB Accessory/Device/Drive/Flash/ and truly On-The-Go with Power Port!,Wireless,5,0,0,N,Y,Good Device,Purchased for a colleague  he seems to be getting on fine with it,2015-08-31
US,32527933,R21NIGY28QWOB1,B009C2ZNA4,629430176,Sound Around Mophie Juice Pack Battery for Galaxy SIII,Wireless,4,4,4,N,Y,Good Mophie!,I am well satisfied with the Mophie 2200.  Is it real or a knockoff?  It sure looks real to me.  The packaging  product  and instructions are first rate.  It was at half charge out of the box.  It seems to loose a little charge during the day.  You absolutely MUST use the provided cable.  The one that came with the phone is to light weight.  It has too much loss.  It will work even better with a higher amperage charger like the one from a tablet. The fully charged Mophie will only recharge my S3 to about 60% ( wonder if it might be old/new stock?).  Which is okay for my needs.  It fits my phone perfectly!  No removing the back of the phone or anything like that.  I added a screen protector to protect the screen.  Both seem to protect the phone somewhat.  I don't think it comes anywhere close to the protection that I gave up using the Otter Box Defender (which leaks dust and dirt like a screen door and lasts less than a year before the rubber deteriorates).  The LEDs  switches  and case cutouts perform perfectly.  The buttons are somewhat sensitive  like on the phone itself.  Takes some getting used to after having to mash the buttons on the Otter Box.  It solved two of my needs. 1. No need to carry a spare battery in my pocket.  2. Saves the wear and tear on my phone recharging jack which can be somewhat fragile.  I am totally happy with this purchase  especially at the price of less than $20.  Now if could only find the drop in charger for it.  How cool would that be?,2015-08-31
US,41686279,R2RTZ1XTGCDX6W,B00OZGN0XY,487004017,Mr Shield For Motorola Moto Droid Turbo Premium Clear Screen Protector [3-PACK] with Lifetime Replacement Warranty,Wireless,5,0,0,N,Y,Five Stars,Works very well and easy to install.,2015-08-31
US,18655623,R1XKV24FN0LLLC,B00CC4QYSE,639937061,[Lifetime Hassle-Free Warranty] Gear Beast Premium Nylon/Neoprene Sports Armband for Samsung Galaxy S4 & LG Google Nexus 5 & Nexus 4 & HTC Windows 8x & Blackberry Z10 & More [WITHOUT CASE],Wireless,1,0,1,N,Y,One Star,It is not galaxy s4 compatible due to the absence of the headset cutout,2015-08-31
US,18877648,R1XEYWN4E9XQBC,B00KH2YFD4,893755958,Hyperion Explorer 2-piece Premium Hybrid Protective Case / Cover for Motorola Moto E (XT 1021) Cell Phone (Fits all Moto E US and International models and carriers) **2 Year NO HASSLE Warranty**,Wireless,4,1,1,N,Y,Hyperion cover,Yes  this IS a two piece unit (although at first blush it appears to be one piece).  There is one problem  though  and that one of the pieces of plastic partially covers the sound level button and causes the telephone to act erratically.  So  take some wire snips and cut it off and you're good to go.,2015-08-31
US,22770141,R3UTTHFP3DRUGO,B00ESL72N0,479005654,High Grade Car Dash Holder / Windshield 360 Degree Cradle Mount for Motorola Moto X  Moto G and Google Nexus 5 (Accommodates Skins  Bumpers or Rugged Cases),Wireless,5,0,0,N,Y,Five Stars,Damn good product. Works well with my 2014 Moto X.,2015-08-31
US,15447367,R2W65WDQCBGOXA,B00YB3A412,336609440,"OtterBox Commuter Series Case for Apple iPhone 6 / 6S 4.7"" - Retail Packaging -",Wireless,5,0,0,N,Y,I bought this for my granddaughter. She absolutely loves it,Excellent purchase,2015-08-31
US,3342801,R126ZVLBUUH7C9,B00M07SUTE,627172504,Recover+ Pendleton Printed Wood iPhone 5/5S Case,Wireless,3,1,1,N,Y,Gorgeous case  breaks too easily.,Here's the thing. These cases are gorgeous. I dropped my phone once and it wasn't the wood that got damaged but the plastic surrounding the edges of the phone! I love the cases so much and I get tons of compliments on them so I bought a new one. I havent broken it yet  but I know its just a matter of time.,2015-08-31
US,2172430,R3KBS4WI5ZFLNX,B00HESIX1Y,759719089,Fosmon FORCE Series Sport Adjustable Neoprene Armband for Apple iPhone 5 / 5S / 5C,Wireless,5,0,0,N,Y,Five Stars,Love it,2015-08-31
US,1064553,R17D898U44PR1Q,B00UCDXXPY,657804785,Galaxy s6 Edge Case  [Ultra Slim Fit] PC Transparent Clear Cover Case for Samsung Galaxy s6 Edge S VI,Wireless,4,0,2,N,Y,Four Stars,Kind of bulky but it does fit on the phone well.,2015-08-31
US,51213573,RLL1DXEQG7PW5,B0115PRL4G,917922770,Symphonized Sensation Premium Wireless Genuine Wood Headphones,Wireless,5,0,0,N,Y,Enjoy the sound,Love the sound and noise cancellation<br />I feel surrounded by the music without outside distractions. They are comfortableto wear for extended period of time and the folding portability is great.,2015-08-31
US,15317353,RMO9DFPTAMFAG,B00G70D02M,445129931,Samsung HS130 Wired Stereo Earbud 3.5mm universal headset with In-Line Multi-Function Answer/Call Button (White),Wireless,5,0,0,N,Y,These are my favorite earbuds. The sound quality is good,These are my favorite earbuds. The sound quality is good. The earbuds fit nice and snugly and stay in place. They are even comfortable to wear while laying on my side in bed. The remote & mic make pause/play and answering calls very easy.,2015-08-31
